datetime,average
2015-03-04 12:20:26,278.79
2015-03-04 12:21:27,279.62
2015-03-04 12:22:58,279.95
2015-03-04 12:24:26,279.58
2015-03-04 12:25:27,279.64
2015-03-04 12:26:56,279.81
2015-03-04 12:28:27,279.59
2015-03-04 12:29:57,279.44
2015-03-04 12:31:27,279.43
2015-03-04 12:32:57,279.41
2015-03-04 12:34:26,279.12
2015-03-04 12:35:28,279.2
2015-03-04 12:36:56,279.2
2015-03-04 12:37:57,279.38
2015-03-04 12:39:28,279.43
2015-03-04 12:40:57,279.33
2015-03-04 12:42:26,279.05
2015-03-04 12:43:29,279.15
2015-03-04 12:44:57,279.05
2015-03-04 12:45:58,278.93
2015-03-04 12:47:28,279.03
2015-03-04 12:48:59,279.01
2015-03-04 12:50:28,279.45
2015-03-04 12:51:29,279.37
2015-03-04 12:52:57,279.59
2015-03-04 12:54:27,279.59
2015-03-04 12:55:57,279.89
2015-03-04 12:56:58,279.75
2015-03-04 12:57:59,279.62
2015-03-04 12:59:29,280.04
2015-03-04 13:00:50,279.88
2015-03-04 13:01:59,280.06
2015-03-04 13:03:28,279.9
2015-03-04 13:04:30,280.04
2015-03-04 13:05:58,279.88
2015-03-04 13:07:18,280.0
2015-03-04 13:08:28,279.4
2015-03-04 13:09:58,279.76
2015-03-04 13:11:19,280.11
2015-03-04 13:12:20,280.17
2015-03-04 13:13:28,280.01
2015-03-04 13:14:59,280.37
2015-03-04 13:16:28,280.55
2015-03-04 13:17:49,281.11
2015-03-04 13:18:59,280.64
2015-03-04 13:20:18,280.57
2015-03-04 13:21:29,280.53
2015-03-04 13:22:58,280.49
2015-03-04 13:24:28,280.59
2015-03-04 13:25:58,280.6
2015-03-04 13:26:59,280.64
2015-03-04 13:28:29,280.76
2015-03-04 13:29:30,280.68
2015-03-04 13:30:58,280.84
2015-03-04 13:32:29,280.84
2015-03-04 13:33:49,281.37
2015-03-04 13:34:58,281.33
2015-03-04 13:35:59,281.43
2015-03-04 13:37:29,281.45
2015-03-04 13:38:58,280.62
2015-03-04 13:40:28,280.77
2015-03-04 13:41:29,280.95
2015-03-04 13:42:58,280.64
2015-03-04 13:43:59,280.97
2015-03-04 13:45:29,280.64
2015-03-04 13:46:58,280.78
2015-03-04 13:48:28,280.53
2015-03-04 13:49:59,280.41
2015-03-04 13:51:29,280.48
2015-03-04 13:52:49,280.24
2015-03-04 13:53:59,280.31
2015-03-04 13:55:29,280.53
2015-03-04 13:56:59,280.94
2015-03-04 13:58:28,280.62
2015-03-04 13:59:29,280.66
2015-03-04 14:00:59,280.78
2015-03-04 14:02:19,280.96
2015-03-04 14:03:28,281.01
2015-03-04 14:04:59,281.27
2015-03-04 14:06:29,281.34
2015-03-04 14:07:59,281.42
2015-03-04 14:09:29,281.61
2015-03-04 14:10:50,281.55
2015-03-04 14:11:59,281.75
2015-03-04 14:13:20,281.67
2015-03-04 14:14:22,281.62
2015-03-04 14:15:51,281.74
2015-03-04 14:16:52,281.64
2015-03-04 14:18:21,281.59
2015-03-04 14:19:22,281.68
2015-03-04 14:20:52,281.68
2015-03-04 14:22:23,281.58
2015-03-04 14:23:54,281.67
2015-03-04 14:25:22,281.64
2015-03-04 14:26:53,281.29
2015-03-04 14:28:22,280.63
2015-03-04 14:29:52,281.01
2015-03-04 14:31:22,281.18
2015-03-04 14:32:53,281.16
2015-03-04 14:34:22,281.16
2015-03-04 14:35:53,281.21
2015-03-04 14:37:22,281.15
2015-03-04 14:38:23,281.23
2015-03-04 14:39:52,281.41
2015-03-04 14:40:54,281.52
2015-03-04 14:42:23,281.75
2015-03-04 14:43:24,281.58
2015-03-04 14:44:52,281.73
2015-03-04 14:46:23,281.77
2015-03-04 14:47:52,281.85
2015-03-04 14:49:22,282.75
2015-03-04 14:50:23,282.63
2015-03-04 14:51:52,282.72
2015-03-04 14:53:22,282.59
2015-03-04 14:54:23,282.51
2015-03-04 14:55:52,282.95
2015-03-04 14:57:24,283.55
2015-03-04 14:58:54,284.37
2015-03-04 15:00:23,284.37
2015-03-04 15:01:24,283.97
2015-03-04 15:02:52,284.09
2015-03-04 15:04:23,283.84
2015-03-04 15:05:24,283.9
2015-03-04 15:06:54,283.75
2015-03-04 15:08:24,284.18
2015-03-04 15:09:54,284.31
2015-03-04 15:11:25,284.29
2015-03-04 15:12:54,284.04
2015-03-04 15:13:55,284.29
2015-03-04 15:15:24,284.21
2015-03-04 15:16:54,284.24
2015-03-04 15:18:25,283.84
2015-03-04 15:19:55,283.04
2015-03-04 15:21:25,282.12
2015-03-04 15:22:26,282.08
2015-03-04 15:23:55,282.7
2015-03-04 15:25:26,282.67
2015-03-04 15:26:55,282.76
2015-03-04 15:27:56,282.95
2015-03-04 15:29:25,282.72
2015-03-04 15:30:56,282.79
2015-03-04 15:32:25,282.91
2015-03-04 15:33:26,282.87
2015-03-04 15:34:56,282.78
2015-03-04 15:36:26,282.74
2015-03-04 15:37:56,282.78
2015-03-04 15:39:27,282.41
2015-03-04 15:40:28,282.46
2015-03-04 15:41:58,281.82
2015-03-04 15:43:28,281.36
2015-03-04 15:44:57,281.08
2015-03-04 15:45:58,280.86
2015-03-04 15:47:28,280.66
2015-03-04 15:48:58,281.29
2015-03-04 15:50:28,281.31
2015-03-04 15:51:58,281.47
2015-03-04 15:53:28,281.66
2015-03-04 15:54:29,281.97
2015-03-04 15:55:57,282.08
2015-03-04 15:57:28,282.07
2015-03-04 15:58:59,281.96
2015-03-04 16:00:27,282.03
2015-03-04 16:01:29,282.0
2015-03-04 16:02:57,282.0
2015-03-04 16:03:59,281.93
2015-03-04 16:05:28,281.86
2015-03-04 16:06:59,281.82
2015-03-04 16:08:28,281.73
2015-03-04 16:09:58,281.83
2015-03-04 16:11:28,281.59
2015-03-04 16:12:29,281.48
2015-03-04 16:13:50,281.48
2015-03-04 16:14:59,281.69
2015-03-04 16:16:29,281.76
2015-03-04 16:17:50,281.37
2015-03-04 16:19:20,281.69
2015-03-04 16:20:29,281.88
2015-03-04 16:21:49,281.65
2015-03-04 16:22:59,281.82
2015-03-04 16:24:19,282.08
2015-03-04 16:25:21,282.18
2015-03-04 16:26:59,282.64
2015-03-04 16:28:29,283.16
2015-03-04 16:29:59,282.97
2015-03-04 16:31:21,282.79
2015-03-04 16:32:59,283.12
2015-03-04 16:34:29,283.57
2015-03-04 16:35:59,283.56
2015-03-04 16:37:29,283.62
2015-03-04 16:38:59,283.67
2015-03-04 16:40:19,284.0
2015-03-04 16:41:20,284.09
2015-03-04 16:42:21,283.8
2015-03-04 16:43:22,283.82
2015-03-04 16:44:51,284.14
2015-03-04 16:46:21,283.7
2015-03-04 16:47:22,283.74
2015-03-04 16:48:51,283.66
2015-03-04 16:50:21,283.65
2015-03-04 16:51:51,283.53
2015-03-04 16:53:20,283.59
2015-03-04 16:54:22,283.61
2015-03-04 16:55:50,283.61
2015-03-04 16:57:21,283.61
2015-03-04 16:58:51,283.85
2015-03-04 16:59:52,284.07
2015-03-04 17:01:20,283.92
2015-03-04 17:02:51,284.38
2015-03-04 17:04:22,284.32
2015-03-04 17:05:52,284.33
2015-03-04 17:07:22,284.35
2015-03-04 17:08:52,284.25
2015-03-04 17:09:53,284.11
2015-03-04 17:11:21,284.21
2015-03-04 17:12:22,284.3
2015-03-04 17:13:51,284.19
2015-03-04 17:14:52,284.16
2015-03-04 17:16:22,284.15
2015-03-04 17:17:51,283.92
2015-03-04 17:19:22,283.65
2015-03-04 17:20:52,283.89
2015-03-04 17:22:22,284.23
2015-03-04 17:23:53,284.17
2015-03-04 17:25:23,284.05
2015-03-04 17:26:52,284.14
2015-03-04 17:28:22,284.06
2015-03-04 17:29:52,283.81
2015-03-04 17:30:53,284.11
2015-03-04 17:32:22,284.29
2015-03-04 17:33:53,283.88
2015-03-04 17:35:21,284.02
2015-03-04 17:36:22,284.05
2015-03-04 17:37:52,283.72
2015-03-04 17:38:53,283.83
